,loss,acc,val_loss,val_acc
0,0.6283482909202576,0.8011560440063477,0.9167253375053406,0.6399356126785278
1,0.5087719559669495,0.9953756928443909,0.9171236753463745,0.6447665095329285
2,0.5056012272834778,0.9976878762245178,0.9200121164321899,0.6357488036155701
3,0.5006086826324463,0.9988439083099365,0.9114766120910645,0.637359082698822
4,0.4989800751209259,0.9976878762245178,0.9083535075187683,0.6415458917617798
5,0.4962964355945587,1.0,0.9084686040878296,0.6389694213867188
6,0.4981094002723694,1.0,0.9080079793930054,0.6409017443656921
7,0.4944724142551422,1.0,0.9093838930130005,0.6386473178863525
8,0.4977075755596161,1.0,0.913077712059021,0.6325281858444214
9,0.5463976263999939,0.954913318157196,0.9048411250114441,0.6599034070968628
10,0.5111750364303589,0.9988439083099365,0.9527208805084229,0.6128824353218079
11,0.5118987560272217,0.9907514452934265,0.9446635842323303,0.6154589653015137
12,0.5090181827545166,0.9930635690689087,0.9320388436317444,0.6251207590103149
13,0.5013682842254639,0.9988439083099365,0.9323351383209229,0.6238325238227844
14,0.499805212020874,1.0,0.9261321425437927,0.6280193328857422
15,0.49789124727249146,1.0,0.9236056208610535,0.6296296119689941
16,0.4951937198638916,0.9988439083099365,0.9245758652687073,0.6254428625106812
17,0.49247828125953674,1.0,0.9210304617881775,0.6293075680732727
18,0.5458817481994629,0.9445086717605591,0.8666548728942871,0.689532995223999
19,0.5117619037628174,0.99190753698349,0.9197308421134949,0.6483091711997986
20,0.5153868198394775,0.9953756928443909,0.915138304233551,0.6483091711997986
21,0.5126389861106873,0.9953756928443909,0.9279574751853943,0.6328502297401428
22,0.5085151791572571,0.9953756928443909,0.9244800209999084,0.6383252739906311
23,0.5033410787582397,1.0,0.9148796200752258,0.6466988921165466
24,0.5009359121322632,1.0,0.9101014137268066,0.6502415537834167
25,0.5019599199295044,1.0,0.9092118144035339,0.6489533185958862
26,0.5005475282669067,1.0,0.9080040454864502,0.6489533185958862
27,0.5034586787223816,0.9907514452934265,0.8644363284111023,0.6859903335571289
28,0.5010518431663513,0.9907514452934265,0.9024093747138977,0.6483091711997986
29,0.4963579475879669,0.9988439083099365,0.8946117758750916,0.6560386419296265
30,0.4967799782752991,1.0,0.8956464529037476,0.654750406742096
31,0.49699780344963074,0.9988439083099365,0.8885384202003479,0.6589372158050537
32,0.49580147862434387,1.0,0.8944341540336609,0.6534621715545654
33,0.4977138340473175,1.0,0.8919883370399475,0.6566827893257141
34,0.4945571720600128,1.0,0.8926900625228882,0.6541062593460083
35,0.4932887852191925,1.0,0.8917354941368103,0.6544283628463745
36,0.6835246682167053,0.8693641424179077,0.8663108944892883,0.6640901565551758
37,0.515497624874115,0.9861271381378174,0.9182230830192566,0.6518518328666687
38,0.5186380743980408,0.9965317845344543,0.908374547958374,0.6637681126594543
39,0.5148520469665527,0.9965317845344543,0.898231565952301,0.666988730430603
40,0.5115960240364075,0.9953756928443909,0.8888403177261353,0.6724637746810913
41,0.5080878138542175,0.9942196607589722,0.8976736068725586,0.6582930684089661
42,0.5034288167953491,0.9988439083099365,0.8952181935310364,0.6595813035964966
43,0.506532609462738,0.9965317845344543,0.8902895450592041,0.6621578335762024
44,0.5013003945350647,0.9988439083099365,0.891950786113739,0.6589372158050537
45,0.5005415081977844,0.9953756928443909,0.8550937175750732,0.6953300833702087
46,0.49881982803344727,0.9965317845344543,0.8733176589012146,0.6705313920974731
47,0.49892812967300415,0.9988439083099365,0.8807581067085266,0.6679549217224121
48,0.49455171823501587,0.9988439083099365,0.8828493356704712,0.6634460687637329
49,0.4958827793598175,1.0,0.8877828121185303,0.6608695387840271
50,0.4960480332374573,0.9988439083099365,0.8848170638084412,0.6618357300758362
51,0.496487557888031,1.0,0.8799417614936829,0.6657004952430725
52,0.4917917847633362,1.0,0.8793742656707764,0.6657004952430725
53,0.49443694949150085,1.0,0.8793684244155884,0.6657004952430725
54,0.5309287905693054,0.9838150143623352,0.7037270069122314,0.8560386300086975
55,0.5352552533149719,0.9641618728637695,0.9025716185569763,0.6689211130142212
56,0.5267429947853088,0.99190753698349,0.9214202165603638,0.6560386419296265
57,0.5272136926651001,0.99190753698349,0.919770359992981,0.6544283628463745
58,0.5192135572433472,0.989595353603363,0.9021750688552856,0.6650563478469849
59,0.5100435018539429,0.9953756928443909,0.904651403427124,0.6624798774719238
60,0.5121159553527832,0.9942196607589722,0.891025722026825,0.6695652008056641
61,0.5110294222831726,0.981502890586853,0.9008749127388,0.6605474948883057
62,0.5030895471572876,0.9988439083099365,0.9095006585121155,0.6505635976791382
63,0.5025199055671692,0.9988439083099365,0.9003831744194031,0.6576489806175232
64,0.4978612959384918,0.9988439083099365,0.8216035962104797,0.7066022753715515
65,0.4971792995929718,0.9988439083099365,0.8264531493186951,0.6837359070777893
66,0.49709323048591614,0.9988439083099365,0.8421575427055359,0.67568439245224
67,0.49438735842704773,0.9988439083099365,0.8470558524131775,0.6718196272850037
68,0.4957921504974365,0.9988439083099365,0.8490287065505981,0.6682769656181335
69,0.49283209443092346,1.0,0.8464201092720032,0.6708534359931946
70,0.49358972907066345,0.9988439083099365,0.8483546376228333,0.6692431569099426
