,loss,acc,val_loss,val_acc
0,0.55540931224823,0.8369942307472229,0.7936090230941772,0.7758454084396362
1,0.45345014333724976,0.9942196607589722,0.8068041801452637,0.760064423084259
2,0.4472648799419403,1.0,0.7949708700180054,0.7677938938140869
3,0.4452041983604431,1.0,0.7972603440284729,0.7636070847511292
4,0.44374996423721313,1.0,0.7855417728424072,0.7742351293563843
5,0.4413559138774872,1.0,0.7898796200752258,0.7697262763977051
6,0.4424838423728943,1.0,0.7789431810379028,0.781642496585846
7,0.4419867694377899,1.0,0.7823266983032227,0.7768115997314453
8,0.44117289781570435,1.0,0.7778134346008301,0.781642496585846
9,0.4734106659889221,0.9826589822769165,0.7737310528755188,0.8003220558166504
10,0.4604906439781189,0.9965317845344543,0.7788496017456055,0.7990338206291199
11,0.45719581842422485,0.9988439083099365,0.7750545144081116,0.7964573502540588
12,0.45232611894607544,1.0,0.7956395149230957,0.7706924080848694
13,0.445908784866333,1.0,0.7847923636436462,0.7793880701065063
14,0.4462876319885254,1.0,0.7823513746261597,0.7790660262107849
15,0.4447605013847351,1.0,0.7800817489624023,0.7806763052940369
16,0.4438174068927765,0.9988439083099365,0.7762331962585449,0.7829307317733765
17,0.4429599642753601,1.0,0.7916224598884583,0.7671497464179993
18,0.45077750086784363,0.9872832298278809,0.7488946914672852,0.8135265707969666
19,0.4490513205528259,0.9930635690689087,0.7672629356384277,0.7967793941497803
20,0.4469795227050781,1.0,0.7612640857696533,0.800966203212738
21,0.44734400510787964,0.9976878762245178,0.7628443241119385,0.7977455854415894
22,0.44309526681900024,0.9988439083099365,0.774287223815918,0.7851851582527161
23,0.4426785409450531,0.9988439083099365,0.7785382270812988,0.7813204526901245
24,0.44325384497642517,1.0,0.7699711322784424,0.78969407081604
25,0.44260039925575256,0.9988439083099365,0.7639851570129395,0.7951690554618835
26,0.44125181436538696,1.0,0.7624254822731018,0.7954911589622498
27,0.7134958505630493,0.7236994504928589,0.7431349754333496,0.8170692324638367
28,0.45836082100868225,0.9965317845344543,0.7769249677658081,0.8093397617340088
29,0.46944501996040344,1.0,0.7787042856216431,0.8115941882133484
30,0.4708430767059326,0.9988439083099365,0.7807849049568176,0.8041868209838867
31,0.46371588110923767,1.0,0.7783458232879639,0.8016102910041809
32,0.45981675386428833,1.0,0.7729160785675049,0.8032206296920776
33,0.4571623206138611,1.0,0.761774480342865,0.8125603795051575
