,loss,acc,val_loss,val_acc
0,0.5904041528701782,0.8631687164306641,0.7625248432159424,0.8080515265464783
1,0.4955606460571289,0.9969135522842407,0.7889679670333862,0.7787439823150635
2,0.4888242483139038,1.0,0.7966750860214233,0.7668277025222778
3,0.4871992766857147,0.998971164226532,0.7839156985282898,0.7755233645439148
4,0.48485100269317627,1.0,0.7753323912620544,0.7803542613983154
5,0.48275482654571533,1.0,0.7778493165969849,0.7784218788146973
6,0.48119789361953735,1.0,0.7715911269187927,0.7858293056488037
7,0.47843489050865173,1.0,0.7700091004371643,0.7867954969406128
8,0.5112212300300598,0.9907407164573669,0.797009289264679,0.7752012610435486
9,0.49649694561958313,0.998971164226532,0.7998217940330505,0.7732689380645752
10,0.4906561076641083,1.0,0.7794009447097778,0.78969407081604
11,0.48912695050239563,1.0,0.7767979502677917,0.788727879524231
12,0.48771148920059204,1.0,0.7761580944061279,0.7864734530448914
13,0.4850752055644989,1.0,0.770106315612793,0.791304349899292
14,0.4828515946865082,1.0,0.7670771479606628,0.7945249676704407
15,0.47860583662986755,1.0,0.7632185220718384,0.7971014380455017
16,0.4870576858520508,0.9969135522842407,0.7939290404319763,0.7681159377098083
17,0.4862751066684723,1.0,0.797532856464386,0.7655394673347473
18,0.4810960292816162,1.0,0.7889442443847656,0.7723027467727661
19,0.4825749099254608,1.0,0.7815566658973694,0.7793880701065063
20,0.4830140769481659,1.0,0.7810670733451843,0.7790660262107849
21,0.4813855290412903,1.0,0.77240389585495,0.7871175408363342
22,0.4835855960845947,0.998971164226532,0.7682215571403503,0.78969407081604
23,0.4819459021091461,1.0,0.7691063284873962,0.788727879524231
24,0.8830530643463135,0.5668724179267883,0.7860804200172424,0.7784218788146973
25,0.5001899003982544,0.9979423880577087,0.812563419342041,0.7658615112304688
26,0.5023651123046875,0.9979423880577087,0.7885846495628357,0.788727879524231
27,0.49705883860588074,1.0,0.7870787978172302,0.7851851582527161
28,0.49301469326019287,1.0,0.7881352305412292,0.7813204526901245
29,0.4913334846496582,1.0,0.7898114919662476,0.7761674523353577
30,0.4905436635017395,1.0,0.7896919846534729,0.7745571732521057
31,0.4887775480747223,1.0,0.7883992195129395,0.7758454084396362
32,0.4874059557914734,0.9969135522842407,0.7958378195762634,0.7626408934593201
33,0.48389944434165955,1.0,0.784838855266571,0.7739130258560181
34,0.4848165810108185,1.0,0.785153865814209,0.7706924080848694
35,0.47767624258995056,1.0,0.7789139151573181,0.7774556875228882
36,0.4773598909378052,1.0,0.7720486521720886,0.7832528352737427
37,0.4771997928619385,1.0,0.7697046995162964,0.7848631143569946
38,0.4807899594306946,1.0,0.7689127922058105,0.7858293056488037
39,0.48306524753570557,1.0,0.7659284472465515,0.7880837321281433
40,0.5948225855827332,0.8744856119155884,0.793705403804779,0.7742351293563843
41,0.4984204173088074,1.0,0.7921485304832458,0.7822866439819336
42,0.49975642561912537,0.998971164226532,0.7970653176307678,0.7764895558357239
43,0.495552659034729,0.998971164226532,0.7920470833778381,0.7784218788146973
44,0.49685966968536377,0.998971164226532,0.7921584248542786,0.7774556875228882
45,0.4925920367240906,0.998971164226532,0.7780990600585938,0.7874395847320557
46,0.4904785454273224,1.0,0.7755930423736572,0.7880837321281433
47,0.48969873785972595,1.0,0.7748245000839233,0.7880837321281433
48,0.48446083068847656,0.9979423880577087,0.7524248957633972,0.800000011920929
49,0.48252439498901367,1.0,0.7507396340370178,0.8012882471084595
50,0.4837607145309448,1.0,0.7467196583747864,0.8006440997123718
51,0.4834270775318146,1.0,0.7510241270065308,0.7987117767333984
52,0.48223280906677246,1.0,0.7577832937240601,0.7964573502540588
53,0.48257023096084595,1.0,0.7545753717422485,0.7974234819412231
54,0.48001477122306824,1.0,0.7584718465805054,0.7964573502540588
55,0.48504507541656494,1.0,0.7617833018302917,0.7961352467536926
56,0.5077860951423645,0.9722222089767456,0.7536934614181519,0.8057971000671387
57,0.497085839509964,0.9927983283996582,0.7344222068786621,0.8438003063201904
58,0.49385303258895874,0.9969135522842407,0.7351720333099365,0.8396134972572327
59,0.4931219220161438,1.0,0.7341682314872742,0.8383252620697021
60,0.4906153082847595,0.9979423880577087,0.7385615706443787,0.8280193209648132
61,0.4915875792503357,1.0,0.7373057007789612,0.8260869383811951
62,0.4868447184562683,0.9979423880577087,0.7329938411712646,0.8254428505897522
63,0.4869999587535858,0.998971164226532,0.7352384328842163,0.8170692324638367
64,0.48591387271881104,1.0,0.7151662111282349,0.8106279969215393
65,0.4812266230583191,1.0,0.7176834940910339,0.809661865234375
66,0.47984516620635986,1.0,0.7166666984558105,0.809661865234375
67,0.48324519395828247,1.0,0.7183817028999329,0.8103059530258179
68,0.484186053276062,1.0,0.7176126837730408,0.8099839091300964
69,0.48406022787094116,1.0,0.7167460918426514,0.8103059530258179
70,0.48462316393852234,1.0,0.7185736894607544,0.8093397617340088
71,0.4809156060218811,1.0,0.7201768755912781,0.8093397617340088
72,0.4847862124443054,0.9958847761154175,0.7091531753540039,0.8708534836769104
73,0.48010894656181335,1.0,0.6971887350082397,0.8830918073654175
74,0.4853036105632782,1.0,0.7002257704734802,0.8795490860939026
75,0.48119890689849854,1.0,0.702107310295105,0.8785829544067383
76,0.47965964674949646,1.0,0.704472541809082,0.875684380531311
77,0.4818498194217682,1.0,0.7058032155036926,0.8727858066558838
78,0.48180443048477173,1.0,0.7095651626586914,0.8702093362808228
79,0.48193517327308655,1.0,0.7116788029670715,0.8640902042388916
80,0.48442697525024414,1.0,0.7026959657669067,0.8099839091300964
81,0.4840954542160034,1.0,0.7007741332054138,0.8151368498802185
82,0.48076745867729187,1.0,0.702512264251709,0.8093397617340088
83,0.4840957820415497,1.0,0.702842116355896,0.8151368498802185
84,0.4816892147064209,1.0,0.7045797109603882,0.8083735704421997
85,0.48178890347480774,1.0,0.7080124616622925,0.8083735704421997
86,0.4818319082260132,1.0,0.707068681716919,0.8093397617340088
87,0.48394620418548584,1.0,0.7045308947563171,0.8109501004219055
88,0.482681006193161,1.0,0.7151273488998413,0.8576489686965942
89,0.4827744960784912,1.0,0.7003024220466614,0.8657004833221436
90,0.4820875823497772,1.0,0.7023506164550781,0.8637681007385254
91,0.48464682698249817,0.998971164226532,0.707365095615387,0.8602254390716553
92,0.48564496636390686,0.998971164226532,0.705899715423584,0.8608695864677429
93,0.48180246353149414,1.0,0.7079620361328125,0.8592592477798462
94,0.48211562633514404,1.0,0.7147421836853027,0.8534621596336365
95,0.4840218722820282,1.0,0.714509904384613,0.8518518805503845
96,0.481394499540329,1.0,0.6950868964195251,0.8608695864677429
97,0.48197034001350403,1.0,0.6839480400085449,0.8901771306991577
98,0.48164495825767517,1.0,0.6883023977279663,0.8866344690322876
99,0.4783603250980377,1.0,0.6936305165290833,0.8850241303443909
