,loss,acc,val_loss,val_acc
0,0.5802528262138367,0.8072289228439331,0.8013389110565186,0.7648953199386597
1,0.4531833231449127,0.9973226189613342,0.8760310411453247,0.6917874217033386
2,0.4507650136947632,0.9986613392829895,0.817267656326294,0.748792290687561
3,0.44666966795921326,1.0,0.8054482340812683,0.7578099966049194
4,0.4439672529697418,1.0,0.798037052154541,0.7642512321472168
5,0.44369566440582275,1.0,0.7895281910896301,0.7710145115852356
6,0.44170406460762024,1.0,0.7837511897087097,0.7755233645439148
7,0.4427593946456909,1.0,0.800865650177002,0.7587761878967285
8,0.4431191384792328,1.0,0.7909309267997742,0.7690821290016174
9,0.4420441687107086,1.0,0.7811622023582458,0.7793880701065063
10,0.49515438079833984,0.9518072009086609,0.990635335445404,0.6161030530929565
11,0.4680219888687134,0.9759036302566528,0.8162080645561218,0.7623188495635986
12,0.46178147196769714,0.9986613392829895,0.8262636661529541,0.7526569962501526
13,0.4584285020828247,1.0,0.82314532995224,0.7507246136665344
14,0.45399391651153564,1.0,0.8162150382995605,0.7542673349380493
15,0.4501335620880127,1.0,0.812114417552948,0.7545893788337708
16,0.4470374584197998,1.0,0.8095950484275818,0.7542673349380493
17,0.44623425602912903,0.9986613392829895,0.7920430898666382,0.7716585993766785
18,0.44476747512817383,1.0,0.784932017326355,0.7777777910232544
19,0.4433349668979645,1.0,0.7828607559204102,0.7787439823150635
20,0.44221726059913635,1.0,0.7818453311920166,0.7790660262107849
21,0.44758906960487366,0.9959839582443237,0.7952397465705872,0.7658615112304688
22,0.44492098689079285,1.0,0.7941670417785645,0.7690821290016174
23,0.4453166425228119,1.0,0.7929926514625549,0.7677938938140869
24,0.44340550899505615,1.0,0.7906771302223206,0.7694041728973389
25,0.44310900568962097,1.0,0.7856262922286987,0.7748792171478271
26,0.441962867975235,1.0,0.7822171449661255,0.7780998349189758
27,0.44183775782585144,1.0,0.7839535474777222,0.7755233645439148
28,0.44127699732780457,1.0,0.7813208699226379,0.7784218788146973
29,0.4419513940811157,1.0,0.7804054021835327,0.7784218788146973
30,0.4411796033382416,1.0,0.7801912426948547,0.7780998349189758
31,0.4417981803417206,1.0,0.7702204585075378,0.7893719673156738
32,0.7067389488220215,0.7095046639442444,0.7785361409187317,0.7916263937950134
33,0.46073412895202637,1.0,0.8137908577919006,0.7710145115852356
34,0.4666026532649994,1.0,0.813976526260376,0.7690821290016174
35,0.4631918668746948,0.9973226189613342,0.8135282397270203,0.7636070847511292
36,0.4573080241680145,0.9986613392829895,0.8043463826179504,0.7684379816055298
37,0.4531686305999756,1.0,0.7989298105239868,0.7706924080848694
38,0.450573593378067,0.9986613392829895,0.7795140743255615,0.7877616882324219
39,0.4474674165248871,1.0,0.774164617061615,0.7916263937950134
40,0.4461781978607178,1.0,0.7741867303848267,0.7903381586074829
41,0.4460570514202118,1.0,0.7749362587928772,0.7880837321281433
42,0.4452664852142334,0.9986613392829895,0.7552394270896912,0.8022544384002686
43,0.44263604283332825,1.0,0.7670735716819763,0.7925925850868225
44,0.4428289234638214,1.0,0.7652639150619507,0.7961352467536926
45,0.44176220893859863,1.0,0.7609344124794006,0.7983896732330322
46,0.44180765748023987,1.0,0.7585320472717285,0.800000011920929
47,0.4419424831867218,1.0,0.7581952214241028,0.8006440997123718
48,0.4413979947566986,1.0,0.7585711479187012,0.7993558645248413
49,0.4418167769908905,1.0,0.7584877014160156,0.7993558645248413
50,0.4419189393520355,1.0,0.7599054574966431,0.7987117767333984
51,0.4410752058029175,1.0,0.7595601677894592,0.7993558645248413
52,0.44152557849884033,1.0,0.7597899436950684,0.7987117767333984
53,0.6228142380714417,0.8112449645996094,0.7966378927230835,0.7700483202934265
54,0.4586183726787567,0.9959839582443237,0.7910438776016235,0.7935587763786316
55,0.46577975153923035,1.0,0.7815690040588379,0.8019323945045471
56,0.461586594581604,1.0,0.7719135880470276,0.8048309087753296
57,0.45831143856048584,0.9959839582443237,0.8109082579612732,0.7607085108757019
58,0.4530833661556244,0.9973226189613342,0.7703450322151184,0.7961352467536926
59,0.4493396282196045,0.9986613392829895,0.7627885937690735,0.8022544384002686
60,0.4456380307674408,1.0,0.7614496350288391,0.8019323945045471
61,0.4463256299495697,0.9986613392829895,0.8023093938827515,0.75909823179245
62,0.44390442967414856,0.9986613392829895,0.7952162027359009,0.7671497464179993
63,0.4426826536655426,1.0,0.7921018004417419,0.7671497464179993
64,0.4430093467235565,1.0,0.7670786380767822,0.7925925850868225
65,0.44190457463264465,1.0,0.7705210447311401,0.7900161147117615
66,0.44273611903190613,1.0,0.7679166197776794,0.7909823060035706
67,0.44227322936058044,0.9986613392829895,0.7696667313575745,0.7900161147117615
68,0.4432816803455353,1.0,0.7724420428276062,0.7858293056488037
69,0.4415130913257599,1.0,0.7683296799659729,0.7922705411911011
70,0.44277223944664,1.0,0.7660208940505981,0.7935587763786316
71,0.441183477640152,1.0,0.7648833394050598,0.7951690554618835
72,0.4411764144897461,1.0,0.7671180367469788,0.7922705411911011
73,0.44184064865112305,1.0,0.7672658562660217,0.7919484972953796
74,0.5416494607925415,0.9036144614219666,0.6696874499320984,0.881803572177887
75,0.4728871285915375,0.9759036302566528,0.823262095451355,0.7552334666252136
76,0.4631536900997162,1.0,0.8241276741027832,0.7565217614173889
77,0.4623301029205322,0.9959839582443237,0.8409647345542908,0.7339774370193481
78,0.4551834762096405,0.9973226189613342,0.7908961772918701,0.7787439823150635
79,0.4507865905761719,0.9986613392829895,0.7722577452659607,0.7942029237747192
80,0.44701430201530457,1.0,0.7664393782615662,0.7977455854415894
81,0.4456547498703003,1.0,0.7637473344802856,0.7993558645248413
82,0.4449211657047272,1.0,0.7686915993690491,0.7932367324829102
83,0.4443516433238983,1.0,0.7707899212837219,0.7900161147117615
84,0.44342195987701416,1.0,0.771077036857605,0.78969407081604
85,0.4429737329483032,0.9986613392829895,0.7950839400291443,0.7610306143760681
86,0.4448873996734619,0.9946452379226685,0.8169057965278625,0.741706907749176
87,0.44217097759246826,1.0,0.805806040763855,0.7533011436462402
88,0.4428766965866089,1.0,0.8038560748100281,0.7539452314376831
89,0.4424852430820465,1.0,0.8049730658531189,0.7533011436462402
